,state_county_code,census_region,metro,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,ELI_2,median,I50_2,I80_2,ave_util_allowed,hh_income,months_from_movein,months_waiting,pct_utility_allow,PrincipalComponent1,PrincipalComponent2,PrincipalComponent3,Class,state_name,county_name
0,1001,6,1,56,82,92,102,69,2070,15800,6300,10150,27,282,20,-8,0,-1.0364515502802563,-0.31290078309330155,-0.8742346096535345,2,Alabama,Autauga County
1,1003,6,1,-35,-70,40,-74,81,4310,24000,9600,15350,16,746,14,-43,2,-0.7594428914128493,-0.11527298503677309,1.6576601339906458,3,Alabama,Baldwin County
2,1005,6,0,31,31,34,32,22,2070,300,6200,9900,14,512,17,0,0,-2.6273607495241764,-0.19574385926079327,-1.1921105550814006,2,Alabama,Barbour County
3,1009,6,1,100,69,77,57,18,4160,21700,8700,13900,38,1742,10,3,0,-0.0008703211631058656,-0.7776371827021605,0.5329947990339098,3,Alabama,Bibb County
4,1013,6,0,66,152,84,22,-51,2070,15200,6350,10200,44,1123,12,2,0,-1.517827473880272,-0.7465985581775634,-0.7120809668780889,2,Alabama,Blount County
5,1015,6,1,125,91,114,170,193,2070,15800,7450,11900,7,375,-6,-2,-1,-0.2899614000586187,0.22297703790611043,-1.0108167377342603,3,Alabama,Bullock County
6,1017,6,0,179,58,110,134,133,2070,14800,6350,10200,-1,508,35,-9,0,-0.9539760679126237,0.15688736592386893,-1.3462537519728222,2,Alabama,Butler County
7,1029,6,0,35,66,43,146,96,2070,15300,5600,9000,-1,1511,3,6,0,-1.7524428311253133,-0.046435625243692005,-1.0522480588447591,2,Alabama,Calhoun County
8,1031,6,0,0,34,66,71,-11,2070,13600,5450,8700,11,2176,10,-2,-1,-2.249018368754255,-0.4260629676104543,-0.8088409900058077,2,Alabama,Chambers County
9,1033,6,1,-4,43,78,38,82,2070,14700,5900,9400,-1,1088,-1,-53,-12,-1.7044460312046008,0.6102908707214076,-0.6047364652744085,2,Alabama,Cherokee County
10,1035,6,0,66,152,84,98,156,2070,18400,6350,10200,-14,645,7,-1,0,-1.0344861395044898,0.45450159362727377,-1.0434820125644848,2,Alabama,Chilton County
11,1039,6,0,66,69,84,109,51,2070,13500,6650,10600,-2,-511,0,4,0,-1.5562097051836283,0.47975978508269257,-0.8765218218952228,2,Alabama,Choctaw County
12,1041,6,0,53,56,84,53,14,2070,13200,5300,8450,6,-673,12,-36,0,-2.0992144972705664,0.450031161209805,-0.9903370291309086,2,Alabama,Clarke County
13,1043,6,0,67,86,95,177,114,2070,19700,6450,10300,27,1188,1,-3,0,-1.0116371134801512,-0.3392786047516746,-0.84371800245209,2,Alabama,Clay County
14,1045,6,0,181,99,70,110,88,2070,6000,2400,3850,20,1550,10,6,-1,-2.3534305617575613,-0.45987433106578246,-2.565946116987751,2,Alabama,Cleburne County
15,1047,6,0,53,47,117,92,-20,2070,11500,6350,10200,15,202,3,4,0,-1.816571152616278,-0.019654433835201886,-0.8939297834478922,2,Alabama,Coffee County
16,1049,6,0,-129,-46,-92,-48,-45,2070,12300,5150,8250,-12,50,13,1,0,-3.6694140189244386,0.27347959911103215,-0.05102241181296002,2,Alabama,Colbert County
17,1051,6,1,56,82,92,102,69,2070,15800,6300,10150,190,14625,94,25,105,-0.45225131991485124,-10.185318584752427,-1.1707652013011132,2,Alabama,Conecuh County
18,1053,6,0,17,35,84,84,278,2070,16400,6350,10200,18,1988,1,2,0,-1.428931189854062,-0.41962898535206283,-0.8685270480468119,2,Alabama,Coosa County
19,1055,6,1,20,35,-6,-2,-58,2070,5000,3400,5450,-5,1508,8,-6,-1,-3.056656682415073,-0.13352523612290598,-1.4360551854498311,2,Alabama,Covington County
20,1057,6,0,35,71,84,-13,156,2070,11900,6350,10200,45,1203,11,-4,-36,-1.768514709499464,0.3504792999287016,-0.7245713329557566,2,Alabama,Crenshaw County
21,1059,6,0,35,65,84,94,284,2070,10000,5850,9450,-3,1574,-4,2,1,-1.668045877330728,0.018036072760432575,-1.4203499647509648,2,Alabama,Cullman County
22,1061,6,1,53,54,49,46,1,2070,18600,7450,11950,-9,808,14,3,-3,-1.0936620078554127,0.24653481776077077,-0.19338626586616822,2,Alabama,Dale County
23,1067,6,1,27,5,84,147,18,2070,9200,3650,5850,13,260,2,-6,0,-2.3057899063194016,-0.08606372453950548,-1.6123101799870003,2,Alabama,Dallas County
24,1069,6,1,53,54,49,46,1,2070,18600,7450,11950,-3,-351,-23,-932,0,-1.6721873367082685,4.680535919350321,1.5457176585566959,0,Alabama,DeKalb County
25,1071,6,0,121,67,61,65,155,2070,11700,5850,9350,-8,276,11,10,0,-1.628273159129158,0.31783727597515743,-1.3154272876067303,2,Alabama,Elmore County
26,1073,6,1,100,69,77,57,18,4160,21700,8700,13900,27,754,6,-11,-1,-0.04300226614369764,-0.2474068561321166,0.555149224659525,3,Alabama,Escambia County
27,1075,6,0,35,74,84,97,69,2070,16200,6350,10200,15,1499,11,-3,0,-1.5127161168578485,-0.3031709514382447,-0.776403410317185,2,Alabama,Etowah County
28,1077,6,1,-4,43,78,38,82,2070,14700,5900,9400,-2,1193,9,15,0,-1.6394264454362033,-0.12181034329365546,-0.7865957846460978,2,Alabama,Fayette County
29,1081,6,1,129,106,126,147,81,4710,30800,11200,17900,15,331,26,-14,0,1.6143208706526249,0.06638850725850726,1.1657413818819427,3,Alabama,Franklin County
30,1083,6,1,106,137,151,175,114,3800,14500,6350,10150,-6,1111,18,0,1,-0.16137925283446072,0.07081125970674972,-1.166656750203289,3,Alabama,Geneva County
31,1085,6,1,56,82,92,102,69,2070,15800,6300,10150,4,1270,13,-27,0,-1.07357927393157,-0.026716400249917928,-0.8635157875698438,2,Alabama,Greene County
32,1087,6,0,74,77,105,11,231,2070,11900,6350,10200,7,506,18,2,0,-1.4564779029969452,0.022729419554868763,-1.1779395695139174,2,Alabama,Hale County
33,1089,6,1,106,137,151,175,114,3800,14500,6350,10150,8,2497,10,-14,-2,-0.16192941861339805,-0.2935780343347421,-1.087557514016096,3,Alabama,Henry County
34,1093,6,0,66,69,84,125,315,2070,10200,6350,10200,8,1342,12,4,0,-1.2907573365678953,-0.14768894305931834,-1.4713267013925022,2,Alabama,Houston County
35,1095,6,0,86,86,94,104,114,2070,22500,6100,9750,-9,614,7,11,0,-1.0891153499328692,0.31269916480230564,-0.8177391057357103,2,Alabama,Jackson County
36,1097,6,1,-65,-42,-31,-15,-102,2070,12900,4100,6500,13,87,12,-20,0,-3.1938532314215555,-0.1255944137769835,-0.4322387340064572,2,Alabama,Jefferson County
37,1099,6,0,35,81,84,62,-6,2070,13600,6350,10200,11,-218,-72,3,0,-2.0382571496586395,0.5328836617846696,-0.5162205511076474,2,Alabama,Lamar County
38,1101,6,1,56,82,92,102,69,2070,15800,6300,10150,10,1005,4,-1,0,-1.0864996737798434,-0.13871348107098325,-0.8695857300437858,2,Alabama,Lauderdale County
39,1103,6,1,127,77,80,94,115,2070,12900,5150,8250,8,-242,9,9,0,-1.2783425137135005,0.10482233088518786,-1.4642236501498038,2,Alabama,Lawrence County
40,1105,6,0,33,120,97,4,175,2070,6500,6350,10200,26,2747,7,11,0,-1.7457692043031876,-0.8327454334155274,-1.2885774060466593,2,Alabama,Lee County
41,1107,6,1,85,71,84,99,100,2070,18000,6350,10200,32,2594,7,-7,0,-0.8801615306423559,-0.856397913848067,-0.7696143322198753,2,Alabama,Limestone County
42,1109,6,0,94,117,189,153,346,2070,16100,5700,9150,9,848,12,-11,-3,-0.648921048655661,0.1694918892715228,-1.7715200278180532,2,Alabama,Lowndes County
43,1111,6,0,28,114,43,5,-9,2070,14200,6050,9750,-32,-4501,-27,10,0,-2.176484568420814,1.9840343089781816,-0.6519207255540002,2,Alabama,Macon County
44,1113,6,1,49,76,50,40,46,2070,14800,5900,9450,-2,1346,5,-9,0,-1.5244419127060278,-0.018657147060122482,-0.7899614383002765,2,Alabama,Madison County
45,1115,6,1,100,69,77,57,18,4160,21700,8700,13900,12,-217,3,1,0,-0.07226558693243026,0.1646899597845214,0.516009928748427,3,Alabama,Marengo County
46,1117,6,1,100,69,77,57,18,4160,21700,8700,13900,25,2696,30,-81,1,0.019586992572215245,-0.5332259961330337,0.5914043289113355,3,Alabama,Marion County
47,1119,6,0,87,98,112,127,136,2070,10200,6350,10200,7,-102,23,-5,0,-1.3093419198078642,0.1763544540215924,-1.4175896861940287,2,Alabama,Marshall County
48,1121,6,0,49,49,58,34,113,2070,24900,5550,8900,15,-481,35,-105,0,-1.5278153341728158,0.4874212365147851,-0.35089376824154905,2,Alabama,Mobile County
49,1123,6,0,14,16,96,82,186,2070,14200,5900,9400,20,1597,22,7,0,-1.7308614534486484,-0.5277728808564045,-1.0145931614626476,2,Alabama,Monroe County
50,1125,6,1,192,119,145,158,179,2410,16500,7300,11700,7,1187,14,18,-1,0.14429968672668664,-0.12670383679649422,-1.24217112746093,3,Alabama,Montgomery County
51,1127,6,0,30,17,64,53,-23,2070,17100,6850,10900,-172,-11358,-69,-12,-105,-2.4019354831866284,9.527106287218873,-0.03660486771444799,0,Alabama,Morgan County
52,1133,6,0,66,69,84,93,-110,2070,10000,6350,10200,11,5,18,-2,0,-1.9414816271229995,0.02643187869647222,-0.8949562528974703,2,Alabama,Perry County
53,2020,9,1,-11,-70,-45,-109,-142,6550,27300,10950,17150,16,125,5,0,2,-0.6110667064798398,-0.0946024279415073,2.5801869159347834,3,Alabama,Pickens County
54,2090,9,1,73,50,53,31,27,3100,13000,5200,8300,28,1471,12,0,6,-1.702986076303802,-0.8034450542427014,-1.1884247015125244,2,Alabama,Pike County
55,2110,9,0,28,51,-24,-61,84,4600,19400,7800,16900,2,201,8,0,6,-1.1037402420606104,0.0869614389461414,0.6396289616653261,2,Alabama,Randolph County
56,2122,9,0,-47,-47,-41,54,-110,3310,18600,7450,11900,-4,836,3,0,-1,-2.3452771815400175,0.1823877326296663,0.3779981588943892,2,Alabama,Russell County
57,2130,9,0,50,8,17,55,-12,3000,13400,4950,9450,32,-4207,1,0,2,-2.416099847192228,0.6636653050841064,-0.8773025058361464,2,Alabama,St. Clair County
58,2150,9,0,140,242,472,343,471,5710,26100,10450,16700,-7,3577,-14,0,15,3.0488333520232436,-0.32467413162719716,-1.2034447966037602,3,Alabama,Shelby County
59,2170,9,1,84,6,-6,-45,-62,1190,4400,1750,6300,4,-706,-2,0,-2,-3.5362846622690074,0.29749560991603324,-2.1037364491993493,2,Alabama,Sumter County
60,2195,9,0,158,121,135,151,534,1890,4900,1800,4400,53,1081,23,0,12,-1.6680337172247022,-1.2300261038990694,-3.8242076647082612,2,Alabama,Talladega County
61,2220,9,0,12,51,-49,-59,25,4260,19900,7950,12700,60,-369,11,0,-1,-1.5550406299396624,-0.6137694682059527,0.5828953164793279,2,Alabama,Tallapoosa County
62,2261,9,0,-87,130,11,-3,200,3250,9300,5400,16150,-39,-961,10,0,-2,-1.8440337600299659,1.257799499088444,-0.7754729139187274,2,Alabama,Tuscaloosa County
63,2275,9,0,-57,-43,-66,-37,-152,2600,9200,5400,8600,8,2991,5,0,4,-3.587199617840574,-0.7841659260379138,-0.42914873812064447,2,Alabama,Walker County
64,4001,8,0,81,95,173,148,50,2070,2300,3350,5250,54,2575,53,-1,0,-2.2142077297439418,-1.4812941124196974,-2.804767807446271,2,Alabama,Washington County
65,4003,8,1,92,92,160,228,236,2070,8600,3400,5500,6,1079,13,3,1,-1.3517192401671827,-0.1636531931807783,-2.8282362499861304,2,Alabama,Wilcox County
66,4005,8,1,434,331,437,559,694,4360,22400,9250,14800,-11,2639,21,2,-1,4.592099225845357,0.30235336511740213,-3.118829480185637,1,Alabama,Winston County
67,4007,8,0,181,182,232,352,317,2070,6200,3700,5900,-24,2357,19,-2,-9,-0.7040053286012021,0.5224588542363265,-3.7029202884693975,2,Alaska,Aleutians East Borough
68,4009,8,0,252,209,220,286,235,2070,11300,4500,7250,-1,493,30,0,0,-0.27301208407029576,0.24485604153620064,-3.221726544536647,2,Alaska,Aleutians West Census Area
69,4013,8,1,381,334,367,451,484,4960,22600,8850,14150,4,1380,4,-4,-2,3.7399431358055595,0.3936845784287924,-2.3319303075939213,1,Alaska,Anchorage Municipality
70,4015,8,1,138,164,207,272,361,2070,17100,6100,9650,-3,634,0,-25,-11,0.2562506539712837,0.8000287374249354,-2.2202266191021836,3,Alaska,Bethel Census Area
71,4017,8,0,41,119,193,224,136,2070,7700,3350,5250,-10,2504,16,24,5,-1.8795753291966868,-0.4013478486152973,-2.8812695123764285,2,Alaska,Bristol Bay Borough
72,4019,8,1,115,109,134,160,192,2160,21800,6950,11100,18,923,-2,3,-3,-0.16166558406170844,-0.043149829936176096,-1.1001480479921024,3,Alaska,Denali Borough
73,4021,8,1,381,334,367,451,484,4960,22600,8850,14150,-11,3347,6,-26,2,3.749405880211623,0.1610477744803725,-2.342740810964355,1,Alaska,Dillingham Census Area
74,4023,8,0,65,131,165,214,208,2070,7500,3350,5250,-7,881,19,-19,1,-1.8081461528557794,0.2356600325327156,-2.8892332343688585,2,Alaska,Fairbanks North Star Borough
75,4025,8,1,50,206,202,225,354,2070,21400,6600,10550,3,1608,21,-9,-3,0.41203549291391606,0.04833500998952926,-1.8259932527614426,3,Alaska,Haines Borough
76,4027,8,1,86,81,98,109,134,2070,12700,2600,4150,0,1333,6,2,0,-1.980960221635807,-0.10634517292288614,-2.3524280685637073,2,Alaska,Hoonah-Angoon Census Area
77,5001,7,0,38,37,83,40,23,2070,13600,4350,6950,-220,-12458,-81,-15,-104,-3.1136317934414586,10.60769223859189,-1.0632549339257071,0,Alaska,Juneau City and Borough
78,5003,7,0,5,63,38,24,210,2070,16900,5600,8950,0,1144,6,-10,0,-1.9395261452871784,0.0697749188743883,-0.8888020977288136,2,Alaska,Kenai Peninsula Borough
79,5005,7,0,32,51,50,-25,23,2070,7500,4550,7300,-2,1221,12,-1,-2,-2.8171633239641882,-0.0036389537395463637,-1.3345417358214031,2,Alaska,Ketchikan Gateway Borough
80,5007,7,1,112,117,117,150,163,3860,17600,7100,11450,4,1461,1,-10,0,-0.05528660978654429,-0.005713654763424356,-0.7191605224052282,3,Alaska,Kodiak Island Borough
81,5009,7,0,15,100,26,30,-106,2070,9900,4500,7150,24,561,11,-1,1,-2.7581826629364805,-0.3885299375542731,-1.158247524351284,2,Alaska,Lake and Peninsula Borough
82,5011,7,0,41,-7,-39,13,163,2070,17600,5500,8750,-10,-350,-5,-9,3,-2.3861407490664748,0.5076522571250016,-0.5742274447909581,2,Alaska,Matanuska-Susitna Borough
83,5015,7,0,-87,-43,25,-27,-24,2070,17300,6450,10250,-4,1502,18,-7,0,-2.707638531705128,-0.10762466238178715,0.07215784849071126,2,Alaska,Nome Census Area
84,5019,7,0,27,110,38,46,77,2070,13700,5500,8750,26,-30,6,-3,1,-2.020596994431857,-0.17949292196408873,-1.030809663318381,2,Alaska,North Slope Borough
85,5021,7,0,33,33,38,-65,191,2070,14600,5500,8750,1,874,10,-13,-2,-2.2603905305566974,0.14239805298550076,-0.8293221898016908,2,Alaska,Northwest Arctic Borough
86,5023,7,0,30,40,46,-88,-38,2070,8600,3450,5500,12,2155,7,-8,2,-3.28412899384765,-0.567978598095717,-1.3079866230933996,2,Alaska,Petersburg Borough
87,5027,7,0,14,-36,38,-13,-33,2070,-200,3250,5200,6,1320,26,-31,1,-3.7861318256401586,-0.2799634894366311,-1.7141604995659192,2,Alaska,Prince of Wales-Hyder Census Area
88,5029,7,0,-33,-25,-39,37,-34,2070,11400,4550,7300,-4,465,2,19,-1,-3.2795444687012534,0.08902066744355773,-0.7660910261261918,2,Alaska,Sitka City and Borough
89,5031,7,1,87,41,97,69,377,2070,20000,5950,9450,-4,778,15,-3,0,-0.723779515074185,0.15586590956000085,-1.2089666445485319,2,Alaska,Skagway Municipality
90,5033,7,1,66,51,61,130,65,2070,12800,4350,6950,5,1252,3,4,1,-1.8254166685438789,-0.21489730416877426,-1.5274889630411999,2,Alaska,Southeast Fairbanks Census Area
91,5035,7,1,63,85,77,82,73,2210,17300,6750,10800,12,752,15,-6,0,-0.9746978517246043,-0.1411534520963547,-0.7131007510836215,2,Alaska,Valdez-Cordova Census Area
92,5037,7,0,18,28,30,77,274,2070,19000,5900,9500,32,203,4,-11,0,-1.6712604353974472,-0.22358085687665016,-0.7532097169364725,2,Alaska,Wrangell City and Borough
93,5039,7,0,24,33,38,53,56,2070,9200,4950,7950,-3,-1068,31,9,0,-2.533693137219517,0.35963611370945986,-1.3353697214115947,2,Alaska,Yakutat City and Borough
94,5041,7,0,24,39,38,36,193,2070,2600,5500,8750,3,2998,-2,7,-5,-2.5382143455941137,-0.3389592889300074,-1.5317039017283167,2,Alaska,Yukon-Koyukuk Census Area
95,5043,7,0,32,42,49,22,102,2070,25700,6700,10650,8,1399,7,4,0,-1.4290481656100058,-0.16306096738409043,-0.12245561201822276,2,Arizona,Apache County
96,5045,7,1,125,55,19,22,26,2660,16200,6500,10400,7,525,-6,-2,-1,-1.314500994558435,0.08803096421728346,-0.46523679350853303,2,Arizona,Cochise County
97,5047,7,1,48,87,38,42,124,2070,11300,5500,8750,-8,1190,-13,-15,0,-1.7739351699270043,0.23164906398790655,-1.1621005730373453,2,Arizona,Coconino County
98,5049,7,0,-25,33,38,30,261,2070,8300,5500,8750,13,1701,10,-2,1,-2.3614050590617004,-0.40330054350239325,-1.2669196531495228,2,Arizona,Gila County
99,5051,7,1,63,37,42,43,202,2070,6100,2400,3950,-25,560,-2,-1,-7,-2.6749330478683384,0.69993737964707,-2.2694057070006006,2,Arizona,Graham County
100,5053,7,1,185,108,117,18,-94,2070,13700,5200,8250,9,4035,-22,-6,0,-1.430453430070311,-0.6913011291813675,-1.2211851957976247,2,Arizona,Greenlee County
101,5055,7,0,1,75,34,115,-15,2070,12300,4900,7900,-25,738,13,-14,1,-2.4053977505249553,0.4937828430711276,-1.2161807740533115,2,Arizona,La Paz County
102,5057,7,0,39,22,84,43,286,2070,14100,5500,8750,-6,1479,9,-14,-1,-1.8446628356636943,0.14232921371214277,-1.2464265819253706,2,Arizona,Maricopa County
103,5059,7,0,-27,-52,23,44,112,2070,8900,3550,5700,8,569,-2,-11,-4,-3.327731741726838,0.11517933934266968,-1.3060881533994386,2,Arizona,Mohave County
104,5061,7,0,68,76,38,35,-58,2070,13000,5500,8750,14,1024,40,15,-10,-2.1290349171568437,-0.1571307073779148,-1.007262089003646,2,Arizona,Navajo County
105,5063,7,0,24,33,38,51,-22,2070,14300,5650,9000,18,758,11,-3,3,-2.305418566430851,-0.3456373788361918,-0.7268584218529331,2,Arizona,Pima County
106,5065,7,0,5,7,38,1,-17,2070,19300,5600,8850,-2,347,18,-21,0,-2.3557530094766594,0.22422544663711838,-0.37168320989216497,2,Arizona,Pinal County
107,5067,7,0,102,33,38,38,0,2070,7200,5500,8750,16,542,8,-34,-1,-2.431786046200446,0.013526252864156976,-1.1557090295145125,2,Arizona,Santa Cruz County
108,5069,7,1,134,69,101,126,95,2070,12300,5000,8000,9,1362,-14,-5,0,-1.3685530788600877,-0.10467657727256259,-1.5714971248518916,2,Arizona,Yavapai County
109,5071,7,0,16,25,27,68,23,2070,10800,5500,8750,5,82,-2,-4,-4,-2.519148763810959,0.31029118993246335,-0.9185127808799335,2,Arizona,Yuma County
110,5073,7,0,24,33,38,20,-1,2070,7200,5500,8750,-15,733,-11,-9,0,-2.7511654173654585,0.4316455071203553,-1.0310645084704386,2,Arkansas,Arkansas County
111,5075,7,0,8,17,38,27,104,2070,11500,5500,8750,6,1562,10,1,2,-2.4189031851290257,-0.30935777227707706,-0.9699664397672442,2,Arkansas,Ashley County
112,5077,7,0,24,33,38,158,18,2070,20500,5500,8750,5,-398,3,2,1,-1.8838374436792362,0.264153336404244,-0.7244163711045061,2,Arkansas,Baxter County
113,5079,7,1,134,69,101,126,95,2070,12300,5000,8000,-4,-594,-16,-19,0,-1.4190713761428975,0.6426138504691901,-1.5603649836189772,2,Arkansas,Benton County
114,5081,7,1,55,33,38,158,261,2070,16000,5400,8600,18,1507,18,-2,0,-1.215607998143476,-0.4617969511712393,-1.3203803041965811,2,Arkansas,Boone County
115,5083,7,0,-40,73,38,27,-26,2070,7300,5100,8150,11,1813,-2,1,-2,-2.8474475392561818,-0.3079014886759713,-1.0667291891168416,2,Arkansas,Bradley County
116,5085,7,1,125,55,19,22,26,2660,16200,6500,10400,-1,453,17,0,0,-1.2522245772610063,0.08484708457644576,-0.5545383429406453,2,Arkansas,Calhoun County
117,5087,7,1,112,117,117,150,163,3860,17600,7100,11450,-139,-10451,-63,-7,-99,-0.5417968528046415,8.5649971687263,-0.4981238285883079,0,Arkansas,Carroll County
118,5089,7,0,58,30,40,25,-150,2070,10700,5500,8750,-21,1582,5,0,6,-2.657947411065096,0.02565486566846894,-0.8491037163697016,2,Arkansas,Chicot County
119,5091,7,1,167,97,118,126,332,2070,18700,5550,8900,-1,-478,-25,-3,0,-0.5103384734242067,0.6295248252196957,-1.5706748352417372,2,Arkansas,Clark County
120,5093,7,0,9,35,24,37,19,2070,12700,5500,8750,1,-11,16,-4,1,-2.456660155860521,0.15477315670927733,-0.8510606804155652,2,Arkansas,Clay County
121,5095,7,0,-27,31,38,116,-193,2070,17700,5500,8750,185,9795,61,18,105,-2.023609337637935,-8.818481337099657,-0.5954999060142202,2,Arkansas,Cleburne County
122,5099,7,0,76,87,109,84,187,2070,6100,5500,8750,9,419,16,2,0,-1.8308238292409802,-0.009551595078720195,-1.8179743088670943,2,Arkansas,Cleveland County
123,5101,7,0,24,33,38,2,37,2070,13400,5500,8750,-2,-1,10,-41,-4,-2.441543921608754,0.5601944234711635,-0.7404461517542718,2,Arkansas,Columbia County
124,5103,7,0,55,37,38,55,-103,2070,8600,5500,8750,2,-484,14,11,0,-2.587316604469996,0.20600065213138058,-1.040982731374152,2,Arkansas,Conway County
125,5105,7,1,125,55,19,22,26,2660,16200,6500,10400,-15,-1124,5,-1,0,-1.3222691625848582,0.7545439441427044,-0.5384297372755408,2,Arkansas,Craighead County
126,5107,7,0,-25,33,38,31,34,2070,5900,5500,8750,24,1562,-5,-12,0,-2.806921839356507,-0.4546917417672919,-1.0072418414094857,2,Arkansas,Crawford County
127,5109,7,0,16,-6,38,74,176,2070,16900,5500,8750,-6,220,-24,15,0,-2.187586581315585,0.4103881041298075,-0.8025205691687005,2,Arkansas,Crittenden County
128,5111,7,1,0,0,17,-64,-43,2070,13000,5500,8750,4,-278,8,0,-7,-2.5242382016913676,0.3249496714337567,-0.4369642298097942,2,Arkansas,Cross County
129,5115,7,0,-32,45,45,58,-93,2070,9900,3800,6100,20,355,6,-2,1,-3.115323222077596,-0.2717066368003587,-1.226277409258938,2,Arkansas,Dallas County
130,5117,7,0,27,37,47,-62,-136,2070,17500,5600,8950,33,3795,19,-28,0,-2.455920975058393,-1.1657041428794324,-0.23800335676454915,2,Arkansas,Desha County
131,5119,7,1,125,55,19,22,26,2660,16200,6500,10400,7,-761,-9,1,-20,-1.342035888166254,0.9730943162508524,-0.4057817739493023,2,Arkansas,Drew County
132,5121,7,0,85,85,38,109,220,2070,1800,4950,7950,3,-1503,-4,1,1,-2.2805905089614185,0.5850163496710248,-2.0504750586048432,2,Arkansas,Faulkner County
133,5123,7,0,29,24,38,33,-61,2070,9700,5500,8750,-1,645,3,29,0,-2.651192588287276,-0.031069350900758064,-0.9393328522680863,2,Arkansas,Franklin County
134,5125,7,1,125,55,19,22,26,2660,16200,6500,10400,0,220,12,-7,0,-1.2732097093703238,0.17803324900655884,-0.5242910486355615,2,Arkansas,Fulton County
135,5127,7,0,24,33,38,47,37,2070,8700,5500,8750,2,1742,3,9,-1,-2.509065378802765,-0.19839902886730446,-1.0989953360049296,2,Arkansas,Garland County
136,5129,7,0,5,-26,38,-25,37,2070,5600,5500,8750,-27,3539,40,1,5,-2.89157450179634,-0.49608111879117023,-1.1311042988744109,2,Arkansas,Grant County
137,5131,7,1,66,51,61,130,65,2070,12800,4350,6950,-6,967,13,-2,-1,-1.8122856601922703,0.07674936605423023,-1.5597374085880777,2,Arkansas,Greene County
138,5133,7,0,24,110,38,79,67,2070,15400,5900,9400,-2,1831,37,13,0,-1.7144905295921626,-0.31292611683511606,-1.0647879878740343,2,Arkansas,Hempstead County
139,5135,7,0,83,51,38,-35,118,2070,8200,5500,8750,-2,324,14,-10,-7,-2.3608675622756543,0.43173243246659193,-1.2080773857629217,2,Arkansas,Hot Spring County
140,5137,7,0,19,28,31,101,76,2070,12400,5500,8750,8,-323,14,-36,0,-2.262908849466656,0.311884194113241,-0.9851832479641073,2,Arkansas,Howard County
141,5139,7,0,44,41,10,128,18,2070,12500,5000,8000,2,-266,7,-11,-1,-2.358538209677376,0.34748005908092466,-1.1396323397776078,2,Arkansas,Independence County
142,5141,7,0,4,57,69,-32,38,2070,12700,5500,8750,24,748,11,-18,4,-2.3927389344676153,-0.41215964553416595,-0.8041478104991614,2,Arkansas,Izard County
143,5143,7,1,112,117,117,150,163,3860,17600,7100,11450,15,1049,11,12,1,-0.011223814456627356,-0.2796556798675228,-0.7666293614561754,3,Arkansas,Jackson County
144,5145,7,0,-17,70,53,35,74,2070,6900,2800,4400,2,1853,8,7,6,-3.142666388994858,-0.5035041992680548,-1.9522653021164897,2,Arkansas,Jefferson County
145,5147,7,0,63,33,38,50,61,2070,21200,5500,8750,4,164,-8,12,0,-1.9217180605604065,0.1961178085667848,-0.6113649271599444,2,Arkansas,Johnson County
146,5149,7,0,76,76,38,-24,-22,2070,11200,5500,8750,-18,1023,0,-7,-6,-2.4018383559644634,0.5631447016056832,-0.9537598696153232,2,Arkansas,Lafayette County
147,6001,6,1,103,131,101,-11,101,9250,45400,15400,20450,14,1435,15,12,0,3.273678864043873,-0.15730727046981452,3.80054491582571,3,Arkansas,Lawrence County
148,6005,6,0,219,165,136,163,335,3800,15700,6250,10050,-15,547,-43,-29,-5,-0.11057319368867811,1.1022782431338252,-1.3018672169457721,2,Arkansas,Lee County
149,6007,6,1,170,166,254,318,401,2460,22400,6150,9750,21,1014,-4,6,-1,0.9918322503303153,-0.10925619251221191,-1.9058992023644112,3,Arkansas,Lincoln County
150,6009,6,0,139,192,227,292,257,5000,20800,8300,13300,6,292,-40,-23,-12,1.0297826724054737,1.0476230507656676,-0.5060807036047839,3,Arkansas,Little River County
151,6011,6,0,191,5,122,144,150,2460,16100,7200,11500,-52,-792,-14,-1,-2,-0.925825182399407,1.6023444104226723,-0.8484350632402413,2,Arkansas,Logan County
152,6013,6,1,103,131,101,-11,101,9250,45400,15400,20450,18,476,21,-50,-1,3.251705263779603,0.2726638641661007,3.9025705586158645,3,Arkansas,Lonoke County
153,6015,6,0,-84,92,90,64,111,2460,9500,7200,11500,-59,1523,14,-5,0,-1.8617046490814924,0.9067386997119303,-0.6824589543128557,2,Arkansas,Madison County
154,6017,6,1,388,407,507,684,800,6550,27000,10850,17350,24,1323,5,-9,0,6.200897996440929,0.1861702604021729,-2.2214518512257806,1,Arkansas,Marion County
155,6019,6,1,229,195,250,349,377,2460,22900,7200,11500,11,2539,11,-4,0,1.5835010712921926,-0.30856170786434095,-1.84421702226838,3,Arkansas,Miller County
156,6021,6,0,90,134,169,118,212,2460,10800,7200,11500,19,354,6,-2,0,-0.7401825850516136,-0.027891723955284223,-1.2239558203617162,2,Arkansas,Mississippi County
157,6023,6,0,52,87,86,99,180,2460,25200,7200,11500,2,821,7,-3,-3,-0.7095577848198633,0.24064158058624296,-0.2107480212362281,2,Arkansas,Monroe County
158,6025,6,1,194,189,243,363,359,2460,14200,7200,11500,-6,1584,5,-3,0,1.0664897863223413,0.18980616096863825,-2.1601961683621664,3,Arkansas,Montgomery County
